uid,area,outages,customers,percent_out,dt_stamp
Washington2023-03-01T03:45:35,Washington,0,54073,0.00,03/01/2023 03:45:35 AM
Wicomico2023-03-01T03:45:35,Wicomico,0,49893,0.00,03/01/2023 03:45:35 AM
Worcester2023-03-01T03:45:35,Worcester,4,59672,0.01,03/01/2023 03:45:35 AM
Prince_George's2023-03-02T10:45:37,Prince George's,4,347870,0.00,03/02/2023 10:45:37 AM
Queen_Anne's2023-03-02T10:45:37,Queen Anne's,4,27205,0.01,03/02/2023 10:45:37 AM
Somerset2023-03-02T10:45:37,Somerset,0,11442,0.00,03/02/2023 10:45:37 AM
St._Mary's2023-03-02T10:45:37,St. Mary's,8,55803,0.01,03/02/2023 10:45:37 AM
Talbot2023-03-02T10:45:37,Talbot,0,23605,0.00,03/02/2023 10:45:37 AM
Washington2023-03-02T10:45:37,Washington,48,54068,0.09,03/02/2023 10:45:37 AM
Wicomico2023-03-02T10:45:37,Wicomico,0,49908,0.00,03/02/2023 10:45:37 AM
Worcester2023-03-02T10:45:37,Worcester,1,59680,0.00,03/02/2023 10:45:37 AM
Caroline2023-02-23T07:45:36,Caroline,0,16245,0.00,02/23/2023 07:45:36 AM
Carroll2023-02-23T07:45:36,Carroll,0,76242,0.00,02/23/2023 07:45:36 AM
Cecil2023-02-23T07:45:36,Cecil,0,50236,0.00,02/23/2023 07:45:36 AM
Allegany2023-02-27T09:45:37,Allegany,13,37530,0.03,02/27/2023 09:45:37 AM
Anne_Arundel2023-02-27T09:45:37,Anne Arundel,0,260041,0.00,02/27/2023 09:45:37 AM
Allegany2023-03-01T04:00:34,Allegany,0,37530,0.00,03/01/2023 04:00:34 AM
Anne_Arundel2023-03-01T04:00:34,Anne Arundel,0,260075,0.00,03/01/2023 04:00:34 AM
Baltimore2023-03-01T04:00:34,Baltimore,4,375986,0.00,03/01/2023 04:00:34 AM
Charles2023-02-23T07:45:36,Charles,0,70731,0.00,02/23/2023 07:45:36 AM
Dorchester2023-02-23T07:45:36,Dorchester,1,19782,0.01,02/23/2023 07:45:36 AM
Frederick2023-02-23T07:45:36,Frederick,0,116399,0.00,02/23/2023 07:45:36 AM
Garrett2023-02-23T07:45:36,Garrett,0,20466,0.00,02/23/2023 07:45:36 AM
Harford2023-02-23T07:45:36,Harford,0,113312,0.00,02/23/2023 07:45:36 AM
Howard2023-02-23T07:45:36,Howard,0,136883,0.00,02/23/2023 07:45:36 AM
Kent2023-02-23T07:45:36,Kent,0,12299,0.00,02/23/2023 07:45:36 AM
Montgomery2023-02-23T07:45:36,Montgomery,0,382961,0.00,02/23/2023 07:45:36 AM
Prince_George's2023-02-23T07:45:36,Prince George's,4,347816,0.00,02/23/2023 07:45:36 AM
Baltimore2023-02-27T09:45:37,Baltimore,49,375914,0.01,02/27/2023 09:45:37 AM
Queen_Anne's2023-02-23T07:45:36,Queen Anne's,0,27199,0.00,02/23/2023 07:45:36 AM
Somerset2023-02-23T07:45:36,Somerset,0,11435,0.00,02/23/2023 07:45:36 AM
St._Mary's2023-02-23T07:45:36,St. Mary's,0,55824,0.00,02/23/2023 07:45:36 AM
Talbot2023-02-23T07:45:36,Talbot,0,23609,0.00,02/23/2023 07:45:36 AM
Washington2023-02-23T07:45:36,Washington,0,54073,0.00,02/23/2023 07:45:36 AM
Wicomico2023-02-23T07:45:36,Wicomico,30,49881,0.06,02/23/2023 07:45:36 AM
Baltimore_City2023-03-01T04:00:34,Baltimore City,5,282115,0.00,03/01/2023 04:00:34 AM
Calvert2023-03-01T04:00:34,Calvert,0,41831,0.00,03/01/2023 04:00:34 AM
Caroline2023-03-01T04:00:34,Caroline,0,16238,0.00,03/01/2023 04:00:34 AM
Carroll2023-03-01T04:00:34,Carroll,0,76254,0.00,03/01/2023 04:00:34 AM
Cecil2023-03-01T04:00:34,Cecil,0,50232,0.00,03/01/2023 04:00:34 AM
Charles2023-03-01T04:00:34,Charles,0,70724,0.00,03/01/2023 04:00:34 AM
Dorchester2023-03-01T04:00:34,Dorchester,0,19765,0.00,03/01/2023 04:00:34 AM
Frederick2023-03-01T04:00:34,Frederick,0,116399,0.00,03/01/2023 04:00:34 AM
Garrett2023-03-01T04:00:34,Garrett,0,20466,0.00,03/01/2023 04:00:34 AM
Harford2023-03-01T04:00:34,Harford,0,113328,0.00,03/01/2023 04:00:34 AM
Howard2023-03-01T04:00:34,Howard,4,136915,0.00,03/01/2023 04:00:34 AM
Kent2023-03-01T04:00:34,Kent,0,12295,0.00,03/01/2023 04:00:34 AM
Montgomery2023-03-01T04:00:34,Montgomery,0,382862,0.00,03/01/2023 04:00:34 AM
Prince_George's2023-03-01T04:00:34,Prince George's,0,347876,0.00,03/01/2023 04:00:34 AM
Queen_Anne's2023-03-01T04:00:34,Queen Anne's,0,27207,0.00,03/01/2023 04:00:34 AM
Somerset2023-03-01T04:00:34,Somerset,0,11427,0.00,03/01/2023 04:00:34 AM
St._Mary's2023-03-01T04:00:34,St. Mary's,0,55803,0.00,03/01/2023 04:00:34 AM
Talbot2023-03-01T04:00:34,Talbot,0,23594,0.00,03/01/2023 04:00:34 AM
Washington2023-03-01T04:00:34,Washington,0,54073,0.00,03/01/2023 04:00:34 AM
Wicomico2023-03-01T04:00:34,Wicomico,0,49893,0.00,03/01/2023 04:00:34 AM
Allegany2023-03-02T11:00:36,Allegany,0,37530,0.00,03/02/2023 11:00:36 AM
Anne_Arundel2023-03-02T11:00:36,Anne Arundel,22,260082,0.01,03/02/2023 11:00:36 AM
Baltimore2023-03-02T11:00:36,Baltimore,4,376048,0.00,03/02/2023 11:00:36 AM
Baltimore_City2023-03-02T11:00:36,Baltimore City,36,282255,0.01,03/02/2023 11:00:36 AM
Calvert2023-03-02T11:00:36,Calvert,0,41831,0.00,03/02/2023 11:00:36 AM
Caroline2023-03-02T11:00:36,Caroline,5,16241,0.03,03/02/2023 11:00:36 AM
Carroll2023-03-02T11:00:36,Carroll,0,76259,0.00,03/02/2023 11:00:36 AM
Allegany2023-02-11T02:45:35,Allegany,0,37525,0.00,02/11/2023 02:45:35 AM
Anne_Arundel2023-02-11T02:45:35,Anne Arundel,0,259942,0.00,02/11/2023 02:45:35 AM
Worcester2023-02-23T07:45:36,Worcester,0,59676,0.00,02/23/2023 07:45:36 AM
Allegany2023-02-24T13:15:35,Allegany,1,37530,0.00,02/24/2023 01:15:35 PM
Anne_Arundel2023-02-24T13:15:35,Anne Arundel,11,260049,0.00,02/24/2023 01:15:35 PM
Baltimore2023-02-24T13:15:35,Baltimore,4,375809,0.00,02/24/2023 01:15:35 PM
Baltimore_City2023-02-24T13:15:35,Baltimore City,171,281881,0.06,02/24/2023 01:15:35 PM
Calvert2023-02-24T13:15:35,Calvert,1,41823,0.00,02/24/2023 01:15:35 PM
Caroline2023-02-24T13:15:35,Caroline,7,16233,0.04,02/24/2023 01:15:35 PM
Carroll2023-02-24T13:15:35,Carroll,4,76245,0.01,02/24/2023 01:15:35 PM
Cecil2023-02-24T13:15:35,Cecil,0,50232,0.00,02/24/2023 01:15:35 PM
Baltimore2023-02-11T02:45:35,Baltimore,0,375648,0.00,02/11/2023 02:45:35 AM
Baltimore_City2023-02-11T02:45:35,Baltimore City,4,281496,0.00,02/11/2023 02:45:35 AM
Calvert2023-02-11T02:45:35,Calvert,0,41845,0.00,02/11/2023 02:45:35 AM
Worcester2023-02-12T21:45:40,Worcester,0,59673,0.00,02/12/2023 09:45:40 PM
Allegany2023-02-12T22:15:35,Allegany,0,37525,0.00,02/12/2023 10:15:35 PM
Anne_Arundel2023-02-12T22:15:35,Anne Arundel,5,259965,0.00,02/12/2023 10:15:35 PM
Baltimore2023-02-12T22:15:35,Baltimore,0,375659,0.00,02/12/2023 10:15:35 PM
Baltimore_City2023-02-12T22:15:35,Baltimore City,0,281513,0.00,02/12/2023 10:15:35 PM
Calvert2023-02-12T22:15:35,Calvert,0,41818,0.00,02/12/2023 10:15:35 PM
Caroline2023-02-12T22:15:35,Caroline,0,16247,0.00,02/12/2023 10:15:35 PM
Carroll2023-02-12T22:15:35,Carroll,4,76219,0.01,02/12/2023 10:15:35 PM
Cecil2023-02-12T22:15:35,Cecil,4,50239,0.01,02/12/2023 10:15:35 PM
Charles2023-02-12T22:15:35,Charles,2,70731,0.00,02/12/2023 10:15:35 PM
Dorchester2023-02-12T22:15:35,Dorchester,4,19789,0.02,02/12/2023 10:15:35 PM
Frederick2023-02-12T22:15:35,Frederick,0,116320,0.00,02/12/2023 10:15:35 PM
Garrett2023-02-12T22:15:35,Garrett,0,20466,0.00,02/12/2023 10:15:35 PM
Harford2023-02-12T22:15:35,Harford,18,113298,0.02,02/12/2023 10:15:35 PM
Allegany2023-02-23T08:00:38,Allegany,0,37530,0.00,02/23/2023 08:00:38 AM
Anne_Arundel2023-02-23T08:00:38,Anne Arundel,0,260021,0.00,02/23/2023 08:00:38 AM
Baltimore2023-02-23T08:00:38,Baltimore,0,375794,0.00,02/23/2023 08:00:38 AM
Baltimore_City2023-02-23T08:00:38,Baltimore City,4,281826,0.00,02/23/2023 08:00:38 AM
Baltimore_City2023-02-27T09:45:37,Baltimore City,4,281984,0.00,02/27/2023 09:45:37 AM
Calvert2023-02-27T09:45:37,Calvert,1,41830,0.00,02/27/2023 09:45:37 AM
Caroline2023-02-27T09:45:37,Caroline,4,16239,0.02,02/27/2023 09:45:37 AM
Carroll2023-02-27T09:45:37,Carroll,4,76246,0.01,02/27/2023 09:45:37 AM
Cecil2023-02-27T09:45:37,Cecil,0,50238,0.00,02/27/2023 09:45:37 AM
Charles2023-02-27T09:45:37,Charles,15,70724,0.02,02/27/2023 09:45:37 AM
Dorchester2023-02-27T09:45:37,Dorchester,1,19781,0.01,02/27/2023 09:45:37 AM
Frederick2023-02-27T09:45:37,Frederick,31,116399,0.03,02/27/2023 09:45:37 AM
Garrett2023-02-27T09:45:37,Garrett,0,20466,0.00,02/27/2023 09:45:37 AM
Harford2023-02-27T09:45:37,Harford,0,113318,0.00,02/27/2023 09:45:37 AM
Howard2023-02-27T09:45:37,Howard,4,136896,0.00,02/27/2023 09:45:37 AM
Kent2023-02-27T09:45:37,Kent,0,12298,0.00,02/27/2023 09:45:37 AM
Montgomery2023-02-27T09:45:37,Montgomery,19,382897,0.00,02/27/2023 09:45:37 AM
Prince_George's2023-02-27T09:45:37,Prince George's,13,347909,0.00,02/27/2023 09:45:37 AM
Worcester2023-03-01T04:00:34,Worcester,4,59672,0.01,03/01/2023 04:00:34 AM
Howard2023-02-12T22:15:35,Howard,0,137521,0.00,02/12/2023 10:15:35 PM
Kent2023-02-12T22:15:35,Kent,0,12297,0.00,02/12/2023 10:15:35 PM
Montgomery2023-02-12T22:15:35,Montgomery,483,382984,0.13,02/12/2023 10:15:35 PM
Prince_George's2023-02-12T22:15:35,Prince George's,0,347783,0.00,02/12/2023 10:15:35 PM
Queen_Anne's2023-02-12T22:15:35,Queen Anne's,0,27187,0.00,02/12/2023 10:15:35 PM
Somerset2023-02-12T22:15:35,Somerset,0,11426,0.00,02/12/2023 10:15:35 PM
St._Mary's2023-02-12T22:15:35,St. Mary's,0,55824,0.00,02/12/2023 10:15:35 PM
Talbot2023-02-12T22:15:35,Talbot,0,23608,0.00,02/12/2023 10:15:35 PM
Washington2023-02-12T22:15:35,Washington,0,54074,0.00,02/12/2023 10:15:35 PM
Wicomico2023-02-12T22:15:35,Wicomico,2,49832,0.00,02/12/2023 10:15:35 PM
Worcester2023-02-12T22:15:35,Worcester,0,59673,0.00,02/12/2023 10:15:35 PM
Calvert2023-02-14T05:30:34,Calvert,0,41818,0.00,02/14/2023 05:30:34 AM
Caroline2023-02-14T05:30:34,Caroline,0,16247,0.00,02/14/2023 05:30:34 AM
Carroll2023-02-14T05:30:34,Carroll,0,76220,0.00,02/14/2023 05:30:34 AM
Cecil2023-02-14T05:30:34,Cecil,0,50235,0.00,02/14/2023 05:30:34 AM
Charles2023-02-14T05:30:34,Charles,0,70731,0.00,02/14/2023 05:30:34 AM
Dorchester2023-02-14T05:30:34,Dorchester,0,19788,0.00,02/14/2023 05:30:34 AM
Frederick2023-02-14T05:30:34,Frederick,0,116320,0.00,02/14/2023 05:30:34 AM
Garrett2023-02-14T05:30:34,Garrett,0,20466,0.00,02/14/2023 05:30:34 AM
Cecil2023-03-02T11:00:36,Cecil,38,50233,0.08,03/02/2023 11:00:36 AM
Caroline2023-02-11T02:45:35,Caroline,0,16236,0.00,02/11/2023 02:45:35 AM
Carroll2023-02-11T02:45:35,Carroll,0,76218,0.00,02/11/2023 02:45:35 AM
Cecil2023-02-11T02:45:35,Cecil,0,50239,0.00,02/11/2023 02:45:35 AM
Charles2023-02-11T02:45:35,Charles,0,70753,0.00,02/11/2023 02:45:35 AM
Dorchester2023-02-11T02:45:35,Dorchester,0,19785,0.00,02/11/2023 02:45:35 AM
Charles2023-03-02T11:00:36,Charles,0,70724,0.00,03/02/2023 11:00:36 AM
Calvert2023-02-23T08:00:38,Calvert,1,41821,0.00,02/23/2023 08:00:38 AM
Caroline2023-02-23T08:00:38,Caroline,0,16245,0.00,02/23/2023 08:00:38 AM
Charles2023-02-25T07:30:35,Charles,0,70731,0.00,02/25/2023 07:30:35 AM
Dorchester2023-02-25T07:30:35,Dorchester,0,19780,0.00,02/25/2023 07:30:35 AM
Frederick2023-02-25T07:30:35,Frederick,0,116399,0.00,02/25/2023 07:30:35 AM
Garrett2023-02-25T07:30:35,Garrett,0,20466,0.00,02/25/2023 07:30:35 AM
Harford2023-02-25T07:30:35,Harford,0,113318,0.00,02/25/2023 07:30:35 AM
Queen_Anne's2023-02-27T09:45:37,Queen Anne's,0,27213,0.00,02/27/2023 09:45:37 AM
Allegany2023-03-01T04:15:36,Allegany,0,37530,0.00,03/01/2023 04:15:36 AM
Anne_Arundel2023-03-01T04:15:36,Anne Arundel,0,260075,0.00,03/01/2023 04:15:36 AM
Frederick2023-02-11T02:45:35,Frederick,0,116320,0.00,02/11/2023 02:45:35 AM
Garrett2023-02-11T02:45:35,Garrett,0,20454,0.00,02/11/2023 02:45:35 AM
Harford2023-02-11T02:45:35,Harford,0,113296,0.00,02/11/2023 02:45:35 AM
Howard2023-02-11T02:45:35,Howard,0,137520,0.00,02/11/2023 02:45:35 AM
Kent2023-02-11T02:45:35,Kent,0,12292,0.00,02/11/2023 02:45:35 AM
Montgomery2023-02-11T02:45:35,Montgomery,0,382983,0.00,02/11/2023 02:45:35 AM
Howard2023-02-25T07:30:35,Howard,0,136886,0.00,02/25/2023 07:30:35 AM
Kent2023-02-25T07:30:35,Kent,0,12301,0.00,02/25/2023 07:30:35 AM
Montgomery2023-02-25T07:30:35,Montgomery,4,382890,0.00,02/25/2023 07:30:35 AM
Prince_George's2023-02-25T07:30:35,Prince George's,8,347828,0.00,02/25/2023 07:30:35 AM
Somerset2023-02-27T09:45:37,Somerset,0,11439,0.00,02/27/2023 09:45:37 AM
St._Mary's2023-02-27T09:45:37,St. Mary's,16,55803,0.03,02/27/2023 09:45:37 AM
Talbot2023-02-27T09:45:37,Talbot,1,23602,0.00,02/27/2023 09:45:37 AM
Washington2023-02-27T09:45:37,Washington,0,54073,0.00,02/27/2023 09:45:37 AM
Wicomico2023-02-27T09:45:37,Wicomico,6,49917,0.01,02/27/2023 09:45:37 AM
Worcester2023-02-27T09:45:37,Worcester,0,59676,0.00,02/27/2023 09:45:37 AM
Baltimore2023-03-01T04:15:36,Baltimore,4,375986,0.00,03/01/2023 04:15:36 AM
Baltimore_City2023-03-01T04:15:36,Baltimore City,4,282115,0.00,03/01/2023 04:15:36 AM
Calvert2023-03-01T04:15:36,Calvert,0,41831,0.00,03/01/2023 04:15:36 AM
Caroline2023-03-01T04:15:36,Caroline,0,16238,0.00,03/01/2023 04:15:36 AM
Carroll2023-03-01T04:15:36,Carroll,0,76254,0.00,03/01/2023 04:15:36 AM
Cecil2023-03-01T04:15:36,Cecil,0,50232,0.00,03/01/2023 04:15:36 AM
Charles2023-03-01T04:15:36,Charles,0,70724,0.00,03/01/2023 04:15:36 AM
Dorchester2023-03-01T04:15:36,Dorchester,0,19765,0.00,03/01/2023 04:15:36 AM
Frederick2023-03-01T04:15:36,Frederick,0,116399,0.00,03/01/2023 04:15:36 AM
Garrett2023-03-01T04:15:36,Garrett,0,20466,0.00,03/01/2023 04:15:36 AM
Harford2023-03-01T04:15:36,Harford,0,113328,0.00,03/01/2023 04:15:36 AM
Prince_George's2023-02-11T02:45:35,Prince George's,0,347787,0.00,02/11/2023 02:45:35 AM
Howard2023-03-01T04:15:36,Howard,4,136915,0.00,03/01/2023 04:15:36 AM
Kent2023-03-01T04:15:36,Kent,0,12295,0.00,03/01/2023 04:15:36 AM
Montgomery2023-03-01T04:15:36,Montgomery,0,382862,0.00,03/01/2023 04:15:36 AM
Prince_George's2023-03-01T04:15:36,Prince George's,0,347876,0.00,03/01/2023 04:15:36 AM
Queen_Anne's2023-03-01T04:15:36,Queen Anne's,0,27207,0.00,03/01/2023 04:15:36 AM
Somerset2023-03-01T04:15:36,Somerset,0,11427,0.00,03/01/2023 04:15:36 AM
St._Mary's2023-03-01T04:15:36,St. Mary's,0,55803,0.00,03/01/2023 04:15:36 AM
Talbot2023-03-01T04:15:36,Talbot,0,23594,0.00,03/01/2023 04:15:36 AM
Washington2023-03-01T04:15:36,Washington,0,54073,0.00,03/01/2023 04:15:36 AM
Wicomico2023-03-01T04:15:36,Wicomico,0,49893,0.00,03/01/2023 04:15:36 AM
Worcester2023-03-01T04:15:36,Worcester,4,59672,0.01,03/01/2023 04:15:36 AM
Allegany2023-03-01T04:30:35,Allegany,0,37530,0.00,03/01/2023 04:30:35 AM
Anne_Arundel2023-03-01T04:30:35,Anne Arundel,0,260075,0.00,03/01/2023 04:30:35 AM
Baltimore2023-03-01T04:30:35,Baltimore,4,375986,0.00,03/01/2023 04:30:35 AM
Baltimore_City2023-03-01T04:30:35,Baltimore City,4,282115,0.00,03/01/2023 04:30:35 AM
Calvert2023-03-01T04:30:35,Calvert,0,41831,0.00,03/01/2023 04:30:35 AM
Caroline2023-03-01T04:30:35,Caroline,0,16238,0.00,03/01/2023 04:30:35 AM
Carroll2023-03-01T04:30:35,Carroll,0,76254,0.00,03/01/2023 04:30:35 AM
Cecil2023-03-01T04:30:35,Cecil,0,50232,0.00,03/01/2023 04:30:35 AM
Charles2023-03-01T04:30:35,Charles,0,70724,0.00,03/01/2023 04:30:35 AM
Dorchester2023-03-01T04:30:35,Dorchester,0,19765,0.00,03/01/2023 04:30:35 AM
Queen_Anne's2023-02-11T02:45:35,Queen Anne's,0,27187,0.00,02/11/2023 02:45:35 AM
Somerset2023-02-11T02:45:35,Somerset,0,11418,0.00,02/11/2023 02:45:35 AM
Allegany2023-02-12T22:00:42,Allegany,0,37525,0.00,02/12/2023 10:00:42 PM
St._Mary's2023-02-11T02:45:35,St. Mary's,0,55856,0.00,02/11/2023 02:45:35 AM
Frederick2023-03-01T04:30:35,Frederick,0,116399,0.00,03/01/2023 04:30:35 AM
Garrett2023-03-01T04:30:35,Garrett,0,20466,0.00,03/01/2023 04:30:35 AM
Talbot2023-03-03T11:45:36,Talbot,0,23598,0.00,03/03/2023 11:45:36 AM
Washington2023-03-03T11:45:36,Washington,0,54067,0.00,03/03/2023 11:45:36 AM
Wicomico2023-03-03T11:45:36,Wicomico,4,49921,0.01,03/03/2023 11:45:36 AM
Worcester2023-03-03T11:45:36,Worcester,0,59678,0.00,03/03/2023 11:45:36 AM
Allegany2023-03-03T12:00:37,Allegany,0,37530,0.00,03/03/2023 12:00:37 PM
Talbot2023-02-11T02:45:35,Talbot,0,23595,0.00,02/11/2023 02:45:35 AM
Washington2023-02-11T02:45:35,Washington,0,54074,0.00,02/11/2023 02:45:35 AM
Carroll2023-02-23T08:00:38,Carroll,0,76242,0.00,02/23/2023 08:00:38 AM
Wicomico2023-02-11T02:45:35,Wicomico,0,49822,0.00,02/11/2023 02:45:35 AM
Cecil2023-02-23T08:00:38,Cecil,0,50236,0.00,02/23/2023 08:00:38 AM
Queen_Anne's2023-02-25T07:30:35,Queen Anne's,0,27215,0.00,02/25/2023 07:30:35 AM
Worcester2023-02-11T02:45:35,Worcester,0,59661,0.00,02/11/2023 02:45:35 AM
Anne_Arundel2023-02-12T22:00:42,Anne Arundel,5,259965,0.00,02/12/2023 10:00:42 PM
Baltimore2023-02-12T22:00:42,Baltimore,0,375659,0.00,02/12/2023 10:00:42 PM
Baltimore_City2023-02-12T22:00:42,Baltimore City,0,281513,0.00,02/12/2023 10:00:42 PM
Calvert2023-02-12T22:00:42,Calvert,0,41818,0.00,02/12/2023 10:00:42 PM
Caroline2023-02-12T22:00:42,Caroline,0,16247,0.00,02/12/2023 10:00:42 PM
Carroll2023-02-12T22:00:42,Carroll,4,76219,0.01,02/12/2023 10:00:42 PM
Cecil2023-02-12T22:00:42,Cecil,0,50239,0.00,02/12/2023 10:00:42 PM
Charles2023-02-12T22:00:42,Charles,1,70731,0.00,02/12/2023 10:00:42 PM
Dorchester2023-02-12T22:00:42,Dorchester,4,19789,0.02,02/12/2023 10:00:42 PM
Frederick2023-02-12T22:00:42,Frederick,0,116320,0.00,02/12/2023 10:00:42 PM
Garrett2023-02-12T22:00:42,Garrett,0,20466,0.00,02/12/2023 10:00:42 PM
Harford2023-02-12T22:00:42,Harford,18,113298,0.02,02/12/2023 10:00:42 PM
Howard2023-02-12T22:00:42,Howard,0,137521,0.00,02/12/2023 10:00:42 PM
Kent2023-02-12T22:00:42,Kent,0,12297,0.00,02/12/2023 10:00:42 PM
Charles2023-02-23T08:00:38,Charles,0,70731,0.00,02/23/2023 08:00:38 AM
Dorchester2023-02-23T08:00:38,Dorchester,1,19782,0.01,02/23/2023 08:00:38 AM
Frederick2023-02-23T08:00:38,Frederick,0,116399,0.00,02/23/2023 08:00:38 AM
Garrett2023-02-23T08:00:38,Garrett,0,20466,0.00,02/23/2023 08:00:38 AM
Harford2023-02-23T08:00:38,Harford,0,113312,0.00,02/23/2023 08:00:38 AM
Howard2023-02-23T08:00:38,Howard,0,136883,0.00,02/23/2023 08:00:38 AM
Somerset2023-02-25T07:30:35,Somerset,0,11441,0.00,02/25/2023 07:30:35 AM
St._Mary's2023-02-25T07:30:35,St. Mary's,0,55824,0.00,02/25/2023 07:30:35 AM
Talbot2023-02-25T07:30:35,Talbot,0,23602,0.00,02/25/2023 07:30:35 AM
Washington2023-02-25T07:30:35,Washington,0,54073,0.00,02/25/2023 07:30:35 AM
Wicomico2023-02-25T07:30:35,Wicomico,0,49914,0.00,02/25/2023 07:30:35 AM
Allegany2023-02-27T10:00:39,Allegany,9,37530,0.02,02/27/2023 10:00:39 AM
Anne_Arundel2023-02-27T10:00:39,Anne Arundel,0,260041,0.00,02/27/2023 10:00:39 AM
Baltimore2023-02-27T10:00:39,Baltimore,49,375914,0.01,02/27/2023 10:00:39 AM
Baltimore_City2023-02-27T10:00:39,Baltimore City,4,281984,0.00,02/27/2023 10:00:39 AM
Calvert2023-02-27T10:00:39,Calvert,3,41830,0.01,02/27/2023 10:00:39 AM
Caroline2023-02-27T10:00:39,Caroline,13,16239,0.08,02/27/2023 10:00:39 AM
Carroll2023-02-27T10:00:39,Carroll,4,76246,0.01,02/27/2023 10:00:39 AM
Kent2023-02-23T08:00:38,Kent,0,12299,0.00,02/23/2023 08:00:38 AM
Montgomery2023-02-23T08:00:38,Montgomery,0,382961,0.00,02/23/2023 08:00:38 AM
Prince_George's2023-02-23T08:00:38,Prince George's,4,347816,0.00,02/23/2023 08:00:38 AM
Queen_Anne's2023-02-23T08:00:38,Queen Anne's,0,27199,0.00,02/23/2023 08:00:38 AM
Somerset2023-02-23T08:00:38,Somerset,0,11435,0.00,02/23/2023 08:00:38 AM
St._Mary's2023-02-23T08:00:38,St. Mary's,0,55824,0.00,02/23/2023 08:00:38 AM
Talbot2023-02-23T08:00:38,Talbot,0,23608,0.00,02/23/2023 08:00:38 AM
Cecil2023-02-27T10:00:39,Cecil,0,50238,0.00,02/27/2023 10:00:39 AM
Charles2023-02-27T10:00:39,Charles,15,70724,0.02,02/27/2023 10:00:39 AM
Dorchester2023-02-27T10:00:39,Dorchester,1,19781,0.01,02/27/2023 10:00:39 AM
Frederick2023-02-27T10:00:39,Frederick,31,116399,0.03,02/27/2023 10:00:39 AM
Garrett2023-02-27T10:00:39,Garrett,0,20466,0.00,02/27/2023 10:00:39 AM
Harford2023-02-27T10:00:39,Harford,0,113318,0.00,02/27/2023 10:00:39 AM
Harford2023-03-01T04:30:35,Harford,0,113328,0.00,03/01/2023 04:30:35 AM
Anne_Arundel2023-03-03T12:00:37,Anne Arundel,0,260110,0.00,03/03/2023 12:00:37 PM
Washington2023-02-23T08:00:38,Washington,0,54073,0.00,02/23/2023 08:00:38 AM
Worcester2023-02-25T07:30:35,Worcester,1,59684,0.00,02/25/2023 07:30:35 AM
Allegany2023-02-11T03:00:35,Allegany,0,37525,0.00,02/11/2023 03:00:35 AM
Anne_Arundel2023-02-11T03:00:35,Anne Arundel,0,259942,0.00,02/11/2023 03:00:35 AM
Baltimore2023-02-11T03:00:35,Baltimore,0,375648,0.00,02/11/2023 03:00:35 AM
Baltimore_City2023-02-11T03:00:35,Baltimore City,4,281496,0.00,02/11/2023 03:00:35 AM
Wicomico2023-02-23T08:00:38,Wicomico,30,49881,0.06,02/23/2023 08:00:38 AM
Worcester2023-02-23T08:00:38,Worcester,0,59676,0.00,02/23/2023 08:00:38 AM
Charles2023-02-24T13:15:35,Charles,0,70731,0.00,02/24/2023 01:15:35 PM
Howard2023-02-27T10:00:39,Howard,4,136896,0.00,02/27/2023 10:00:39 AM
Kent2023-02-27T10:00:39,Kent,0,12298,0.00,02/27/2023 10:00:39 AM
Montgomery2023-02-27T10:00:39,Montgomery,24,382897,0.01,02/27/2023 10:00:39 AM
Prince_George's2023-02-27T10:00:39,Prince George's,13,347909,0.00,02/27/2023 10:00:39 AM
Queen_Anne's2023-02-27T10:00:39,Queen Anne's,0,27213,0.00,02/27/2023 10:00:39 AM
Somerset2023-02-27T10:00:39,Somerset,0,11439,0.00,02/27/2023 10:00:39 AM
St._Mary's2023-02-27T10:00:39,St. Mary's,16,55803,0.03,02/27/2023 10:00:39 AM
Howard2023-03-01T04:30:35,Howard,4,136915,0.00,03/01/2023 04:30:35 AM
Kent2023-03-01T04:30:35,Kent,0,12295,0.00,03/01/2023 04:30:35 AM
Montgomery2023-03-01T04:30:35,Montgomery,0,382862,0.00,03/01/2023 04:30:35 AM
Prince_George's2023-03-01T04:30:35,Prince George's,0,347876,0.00,03/01/2023 04:30:35 AM
Queen_Anne's2023-03-01T04:30:35,Queen Anne's,0,27207,0.00,03/01/2023 04:30:35 AM
Baltimore2023-03-03T12:00:37,Baltimore,0,376088,0.00,03/03/2023 12:00:37 PM
Baltimore_City2023-03-03T12:00:37,Baltimore City,4,282240,0.00,03/03/2023 12:00:37 PM
Calvert2023-03-03T12:00:37,Calvert,0,41828,0.00,03/03/2023 12:00:37 PM
Calvert2023-02-11T03:00:35,Calvert,0,41845,0.00,02/11/2023 03:00:35 AM
Caroline2023-02-11T03:00:35,Caroline,0,16236,0.00,02/11/2023 03:00:35 AM
Carroll2023-02-11T03:00:35,Carroll,0,76218,0.00,02/11/2023 03:00:35 AM
Cecil2023-02-11T03:00:35,Cecil,0,50239,0.00,02/11/2023 03:00:35 AM
Charles2023-02-11T03:00:35,Charles,0,70753,0.00,02/11/2023 03:00:35 AM
Montgomery2023-02-12T22:00:42,Montgomery,0,382984,0.00,02/12/2023 10:00:42 PM
Prince_George's2023-02-12T22:00:42,Prince George's,0,347783,0.00,02/12/2023 10:00:42 PM
Queen_Anne's2023-02-12T22:00:42,Queen Anne's,0,27188,0.00,02/12/2023 10:00:42 PM
